"","workerid","proliferate.condition","agent","followup_fails","item_name","item_presentation_condition","n_examples","object","speaker","predicted_probability_correct_answer","predicted_probability_duration","predicted_probability_is_correct","predicted_probability_response","character_arrival_correct_answer","character_arrival_duration","character_arrival_is_correct","character_arrival_response","freeform_followup_correct_answer","freeform_followup_duration","freeform_followup_is_correct","freeform_followup_response","name_identification_correct_answer","name_identification_duration","name_identification_is_correct","name_identification_response","generic_endorsement_correct_answer","generic_endorsement_duration","generic_endorsement_is_correct","generic_endorsement_response","botcaptcha_correct_answer","botcaptcha_duration","botcaptcha_response","botcaptcha_n_fails","sound_check_correct_answer","sound_check_duration","sound_check_response","num_fails","property","sound_check_is_correct","total_time_taken","error","perceived_character_knowledge_correct_answer","perceived_character_knowledge_duration","perceived_character_knowledge_is_correct","perceived_character_knowledge_response","object_images","exp_cond"
"163",349,"pedagogical-1","Sheep",0,"fep","pedagogical",1,"artifact","mh",NA,6.031,"True",0.8,"been_while",5.235,TRUE,"been_while",NA,31.995,"True","The researcher showed me a new animal / plant on the planet. Its name was fep. It squeaked.","fep",3.28,TRUE,"fep",NA,2.699,"True","yes","Mary",4.367,"['Mary']",0,"tiger",31.155,"tiger",NA,"squeaking","True",152.59,NA,NA,NA,NA,NA,NA,"pedagogical_1"
"164",452,"pedagogical-1","Elephant",0,"fep","pedagogical",1,"artifact","tg",NA,14.689,"True",0.63,"been_while",12.699,TRUE,"been_while",NA,90.897,"True","The elephant person told me she had something to show me, which was a fep. She moved closer to the fep and made it squeak.","fep",4.01,TRUE,"fep",NA,3.068,"True","yes","Elizabeth",6.137,"['Elizabeth']",0,"tiger",31.04,"tiger",NA,"squeaking","True",406.281,NA,NA,NA,NA,NA,NA,"pedagogical_1"
"165",404,"pedagogical-1","Tiger",0,"wug","pedagogical",1,"artifact","tg",NA,7.585,"True",1,"been_while",9.864,TRUE,"been_while",NA,74.014,"True","I was a scientist that was sent to another planet to learn about its animals, plants, and objects. On this new planet, I meet another scientist that knows about the planet already. They showed me an object named a ""wug"" which when squeezed, squeaked.","wug",4.734,TRUE,"wug",NA,3.853,"True","yes","Jennifer",12.926,"['Jennifer']",0,"shadow",20.115,"shadow",NA,"squeaking","True",251.617,NA,NA,NA,NA,NA,NA,"pedagogical_1"
"166",432,"accidental-1","Tiger",0,"dax","accidental",1,"flower","tg",NA,8.006,"True",0.78,"just_arrived",5.382,TRUE,"just_arrived",NA,19.746,"True","There was a new researcher on the planet who found a dax and learned that it has purple petals","dax",2.709,TRUE,"dax",NA,5.32,"True","yes","Linda",4.865,"['Linda']",0,"tiger",9.788,"tiger",NA,"purple petals","True",129.651,NA,NA,NA,NA,NA,NA,"accidental_1"
"167",307,"accidental-1","Sheep",0,"dax","accidental",1,"flower","sb",NA,9.542,"True",0.68,"just_arrived",4.965,TRUE,"just_arrived",NA,18.891,"True","A new researched finds a plant called a ""dax"" and discovers it has purple petals","dax",4.102,TRUE,"dax",NA,3.505,"True","yes","Margaret",7.021,"['Margaret']",0,"shadow",8.789,"Shadow",NA,"purple petals","True",150.057,NA,NA,NA,NA,NA,NA,"accidental_1"
"168",415,"accidental-1","Bear",0,"dax","accidental",1,"bird","mh",NA,8.985,"True",0.73,"just_arrived",6.892,TRUE,"just_arrived",NA,46.002,"True","a researcher that is new and hadn't observed anything here finds a dax and observes it has green feathers","dax",5.641,TRUE,"dax",NA,6.052,"True","yes","Linda",6.096,"['Linda']",0,"shadow",13.317,"shadow",NA,"green feathers","True",174.89,NA,NA,NA,NA,NA,NA,"accidental_1"
"169",366,"accidental-1","Sheep",0,"dax","accidental",1,"flower","mh",NA,7.512,"True",0.48,"just_arrived",7.016,TRUE,"just_arrived",NA,19.78,"True","The new researcher came across a plant called a dax and the dax sprouted purple petals.","dax",4.907,TRUE,"dax",NA,4.334,"True","yes","Mary",12.247,"['Mary']",0,"shadow",14.915,"shadow",NA,"purple petals","True",161.568,NA,NA,NA,NA,NA,NA,"accidental_1"
"170",426,"accidental-1","Elephant",0,"wug","accidental",1,"flower","sb",NA,17.672,"True",0.86,"just_arrived",11.134,TRUE,"just_arrived",NA,101.522,"True","I am a researcher and I have arrived on a new plant to make observations of the animal and plant life. I meet another new researcher and we discover a new plant life called a Wug which has purple petals.","wug",7.25,TRUE,"wug",NA,5.865,"True","yes","Susan",24.141,"['Susan']",0,"shadow",33.125,"Shadow",NA,"purple petals","True",366.921,NA,NA,NA,NA,NA,NA,"accidental_1"
"171",313,"accidental-1","Sheep",0,"wug","accidental",1,"flower","tg",NA,6.402,"True",0.93,"just_arrived",9.754,TRUE,"just_arrived",NA,31.739,"True","I met a new researcher who told me they knew nothing about the plants on the planet. Together we saw a plant, which we learned was a wug, and saw it flower with purple leaves.","wug",4.991,TRUE,"wug",NA,4.706,"True","yes","Barbara",7.295,"['Barbara']",0,"shadow",13.02,"shadow",NA,"purple petals","True",163.906,NA,NA,NA,NA,NA,NA,"accidental_1"
"172",421,"accidental-1","Dog",0,"fep","accidental",1,"bird","tg",NA,16.908,"True",0.56,"just_arrived",6.342,TRUE,"just_arrived",NA,93.617,"True","I ""met"" a new scientist on an alien planet. We looked at a new animal on the planet, a bird-looking animal called Fep. This animal stretched its wings and we could see green feathers. I was asked a few questions about this scenario to test my memory.","fep",4.246,TRUE,"fep",NA,3.56,"True","yes","Mary",6.913,"['Mary']",0,"shadow",24.901,"shadow",NA,"green feathers","True",293.788,NA,NA,NA,NA,NA,NA,"accidental_1"
"173",297,"accidental-1","Dog",1,"fep","accidental",1,"flower","sb",NA,7.548,"True",0.5,"just_arrived",8.263,FALSE,"been_while",NA,40.51,"True","The researcher found something (a plant) they didn't know and named it Fep, they then saw purple petals, but since they had language for that already, they must have already found purple petals somewhere else. ","fep",4.881,TRUE,"fep",NA,5.397,"True","no","Linda",7.339,"['Linda']",0,"shadow",10.243,"shadow",NA,"purple petals","True",165.749,NA,NA,NA,NA,NA,NA,"accidental_1"
"174",371,"accidental-1","Monkey",0,"wug","accidental",1,"bird","tg",NA,12.507,"True",0.66,"just_arrived",14.823,TRUE,"just_arrived",NA,53.614,"True","A new researcher and myself are exploring things on a planet, this new researcher came across an unknown animal that was called ""wug"". It was revealed that this particular animal had green feathers underneath. ","wug",5.986,TRUE,"wug",NA,8.552,"True","yes","Patricia",7.375,"['Patricia']",0,"shadow",12.586,"shadow",NA,"green feathers","True",201.85,NA,NA,NA,NA,NA,NA,"accidental_1"
"175",285,"accidental-1","Bear",0,"fep","accidental",1,"artifact","sb",NA,6.222,"True",0.98,"just_arrived",7.048,TRUE,"just_arrived",NA,49.505,"True","You arrive to a planet and meet another scientist bear thing that just arrived. Together you see a fep and discover that it squeaks.","fep",5.182,TRUE,"fep",NA,4.094,"True","yes","Jessica",9.057,"['Jessica']",0,"tiger",41.202,"tiger",NA,"squeaking","True",206.442,NA,NA,NA,NA,NA,NA,"accidental_1"
"176",409,"accidental-1","Elephant",0,"fep","accidental",1,"artifact","tg",NA,13.172,"True",0.82,"just_arrived",10.65,TRUE,"just_arrived",NA,35.66,"True","There was a new researcher who just arrived and made a new discovery of this object called a fep who is purple and white and also squeaks. ","fep",6.105,TRUE,"fep",NA,3.738,"True","yes","Patricia",9.739,"['Patricia']",0,"shadow",13.593,"shadow",NA,"squeaking","True",209.563,NA,NA,NA,NA,NA,NA,"accidental_1"
"177",342,"accidental-1","Tiger",0,"fep","accidental",1,"artifact","tg",NA,13.645,"True",0.5,"just_arrived",5.409,TRUE,"just_arrived",NA,63.091,"True","There's new research on this planet, and they come across a ""fep"". Upon examination, they see that the ""fep"" squeaks. We rate the certainty upon encountering another ""fep"", that it will also squeak.","fep",2.855,TRUE,"fep",NA,4.705,"True","yes","Patricia",6.174,"['Patricia']",0,"tiger",8.319,"Tiger",NA,"squeaking","True",181.141,NA,NA,NA,NA,NA,NA,"accidental_1"
"178",318,"accidental-1","Monkey",0,"wug","accidental",1,"flower","mh",NA,7.29,"True",0.8,"just_arrived",5.298,TRUE,"just_arrived",NA,54.371,"True","I met a new person who was new to the planet, and had no experience with the planet's plants or animals","wug",4.288,TRUE,"wug",NA,3.835,"True","yes","Barbara",5.59,"['Barbara']",0,"tiger",15.377,"tiger",NA,"purple petals","True",169.384,NA,NA,NA,NA,NA,NA,"accidental_1"
"179",391,"accidental-1","Bear",0,"wug","accidental",1,"artifact","mh",NA,8.39,"True",0.5,"just_arrived",6.052,TRUE,"just_arrived",NA,52.169,"True","A researcher goes to a faraway planet to learn about the plants, animals and objects. The researcher comes across an object called a ""wug"" that squeaks. ","wug",2.798,TRUE,"wug",NA,2.794,"True","yes","Linda",5.981,"['Linda']",0,"shadow",13.62,"shadow",NA,"squeaking","True",183.924,NA,NA,NA,NA,NA,NA,"accidental_1"
"180",293,"accidental-1","Sheep",0,"dax","accidental",1,"artifact","sb",NA,4.53,"True",0.92,"just_arrived",4.91,TRUE,"just_arrived",NA,37.667,"True","The sheep creature came to the planet not knowing anyhting about the animals or things on this planet and then came across a dax, which then squeaked which neither of us knew that it would squeak. ","dax",3.547,TRUE,"dax",NA,2.113,"True","yes","Jennifer",5.734,"['Jennifer']",0,"shadow",11.945,"shadow",NA,"squeaking","True",142.631,NA,NA,NA,NA,NA,NA,"accidental_1"
"181",456,"accidental-1","Dog",0,"fep","accidental",1,"bird","mh",NA,13.897,"True",0.83,"just_arrived",10.839,TRUE,"just_arrived",NA,100.439,"True","I went to another planet were I met another researcher who just arrived to the planet, and seen a bird that had green feathers.","fep",8.028,TRUE,"fep",NA,4.336,"True","yes","Jennifer",13.533,"['Jennifer']",0,"tiger",14.504,"Tiger",NA,"green feathers","True",291.033,NA,NA,NA,NA,NA,NA,"accidental_1"
"182",396,"accidental-1","Tiger",0,"fep","accidental",1,"artifact","sb",NA,6.64,"True",0.93,"just_arrived",6.031,TRUE,"just_arrived",NA,29.238,"True","A tiger said they were a new researcher who didn't know about anything on the planet. They came across a red onion looking thing called a fep, which squeaked.","fep",3.565,TRUE,"fep",NA,2.647,"True","yes","Patricia",5.549,"['Patricia']",0,"shadow",5.505,"shadow",NA,"squeaking","True",121.919,NA,NA,NA,NA,NA,NA,"accidental_1"
"183",377,"accidental-1","Bear",0,"fep","accidental",1,"flower","mh",NA,6.75,"True",0.74,"just_arrived",6.248,TRUE,"just_arrived",NA,32.374,"True","In this experiment a fellow researcher has just arrived to the planet and both of us examine endemic life, a flowering plant called a fep.","fep",6.56,TRUE,"fep",NA,3.855,"True","yes","Susan",25.054,"['James is talking to Susan', 'Susan']",1,"shadow",13.383,"Shadow",NA,"purple petals","True",174.125,NA,NA,NA,NA,NA,NA,"accidental_1"
"184",301,"accidental-1","Sheep",0,"wug","accidental",1,"bird","tg",NA,6.454,"True",0.48,"just_arrived",5.012,TRUE,"just_arrived",NA,16.495,"True","a new reseacher discovered an animal on this new planet. ","wug",3.763,TRUE,"wug",NA,5.05,"True","no","Barbara",6.077,"['Barbara']",0,"tiger",10.988,"tiger",NA,"green feathers","True",124.744,NA,NA,NA,NA,NA,NA,"accidental_1"
"185",353,"accidental-1","Monkey",0,"wug","accidental",1,"bird","tg",NA,25.325,"True",0.75,"just_arrived",5.439,TRUE,"just_arrived",NA,50.088,"True","A new researcher arrives on the planet with a whole lot of ignorance, and finds a wug (conveniently labeled) which upon closer inspection has green feathers on the underside of its wings.","wug",3.894,TRUE,"wug",NA,6.021,"True","yes","Margaret",8.59,"['Margaret']",0,"tiger",10.746,"Tiger",NA,"green feathers","True",196.926,NA,NA,NA,NA,NA,NA,"accidental_1"
"186",438,"accidental-1","Bear",0,"wug","accidental",1,"flower","tg",NA,10.282,"True",0.52,"just_arrived",14.406,TRUE,"just_arrived",NA,31.292,"True","A researcher found a wug and learned it can have purple petals.","wug",7.039,TRUE,"wug",NA,5.076,"True","yes","Linda",10.756,"['Linda']",0,"shadow",15.653,"shadow",NA,"purple petals","True",257.565,NA,NA,NA,NA,NA,NA,"accidental_1"
"187",288,"accidental-1","Elephant",0,"dax","accidental",1,"flower","tg",NA,7.336,"True",0.76,"just_arrived",8.062,TRUE,"just_arrived",NA,28.664,"True","Another researcher found a Dax, which is a previously discovered, labeled plant. The researcher seemed surprised or bemused to find that the Dax had purple petals.","dax",4.836,TRUE,"dax",NA,4.366,"True","yes","Linda",4.178,"['Linda']",0,"shadow",8.289,"shadow",NA,"purple petals","True",135.171,NA,NA,NA,NA,NA,NA,"accidental_1"
"188",336,"accidental-1","Sheep",0,"dax","accidental",1,"flower","sb",NA,10.362,"True",0.53,"just_arrived",11.766,TRUE,"just_arrived",NA,29.427,"True","A new researcher arrives on an unfamiliar planet and sees a plant called a dax that has purple petals","dax",4.368,TRUE,"dax",NA,5.266,"True","yes","Elizabeth",10.841,"['Elizabeth']",0,"shadow",16.023,"shadow",NA,"purple petals","True",174.845,NA,NA,NA,NA,NA,NA,"accidental_1"
"189",451,"accidental-1","Sheep",0,"dax","accidental",1,"flower","tg",NA,6.328,"True",1,"just_arrived",4.371,TRUE,"just_arrived",NA,21.807,"True","This new species doesnt know anything and just discovered daxes have purple petals.","dax",9.487,TRUE,"dax",NA,3.639,"True","yes","Mary",8.226,"['Mary']",0,"tiger",11.248,"Tiger",NA,"purple petals","True",155.976,NA,NA,NA,NA,NA,NA,"accidental_1"
"190",445,"accidental-1","Tiger",0,"dax","accidental",1,"flower","mh",NA,3.424,"True",0.73,"just_arrived",4.247,TRUE,"just_arrived",NA,14.401,"True","the researcher arrived to a new planet and witnessed a dax with purple petals","dax",2.627,TRUE,"dax",NA,1.653,"True","yes","Patricia",4.36,"['Patricia']",0,"shadow",9.264,"shadow",NA,"purple petals","True",100.83,NA,NA,NA,NA,NA,NA,"accidental_1"
"191",324,"accidental-1","Tiger",0,"dax","accidental",1,"artifact","mh",NA,9.515,"True",0.92,"just_arrived",4.993,TRUE,"just_arrived",NA,25.501,"True","The tiger was a new researcher on the planet and just learned that the creature Dax could indeed squeak","dax",3.6,TRUE,"dax",NA,2.832,"True","yes","Sarah",4.163,"['Sarah']",0,"shadow",8.818,"shadow",NA,"squeaking","True",119.475,NA,NA,NA,NA,NA,NA,"accidental_1"
"192",348,"accidental-1","Monkey",0,"fep","accidental",1,"artifact","tg",NA,10.97,"True",1,"just_arrived",8.029,TRUE,"just_arrived",NA,31.619,"True","I met a researcher on a new planet. We came across a fep together and found out that it squeaked.","fep",6.233,TRUE,"fep",NA,2.671,"True","yes","Jennifer",9.938,"['Jennifer ', 'Jennifer']",1,"tiger",16.895,"Tiger",NA,"squeaking","True",150.887,NA,NA,NA,NA,NA,NA,"accidental_1"
"193",330,"accidental-1","Sheep",0,"dax","accidental",1,"bird","sb",NA,13.567,"True",0.76,"just_arrived",7.644,TRUE,"just_arrived",NA,66.329,"True","I met a sheep-like researcher on a planet who knew nothing about the animals there.  We saw a red species that was called a dax.  It raised its wings and displayed green feathers underneath.  The sheep was surprised to see this","dax",5.024,TRUE,"dax",NA,4.998,"True","yes","Jennifer",10.152,"['Jennifer']",0,"shadow",11.391,"shadow",NA,"green feathers","True",205.579,NA,NA,NA,NA,NA,NA,"accidental_1"
"194",455,"accidental-1","Elephant",0,"fep","accidental",1,"bird","sb",NA,14.691,"True",0.48,"just_arrived",9.253,TRUE,"just_arrived",NA,81.36,"True","A researcher observed an animal in the wild, and made observations regarding it's appearance. ","fep",4.961,TRUE,"fep",NA,9.655,"True","yes","Jennifer",9.646,"['Jennifer']",0,"tiger",20.315,"tiger",NA,"green feathers","True",393.925,NA,NA,NA,NA,NA,NA,"accidental_1"
"195",359,"accidental-1","Monkey",0,"wug","accidental",1,"bird","mh",NA,14.61,"True",0.49,"just_arrived",9.585,TRUE,"just_arrived",NA,173.639,"True","There is a new researcher to the planet that came across a red bird-like creature in a tree.  He called it a wug.  Then he discovered it had green wings.  There was a series of questions asking if ""wug"" refers to only similar animals with green wings specifically.","wug",4.768,TRUE,"wug",NA,43.646,"True","no","Patricia",10.391,"['Patricia']",0,"tiger",18.393,"tiger",NA,"green feathers","True",481.147,NA,NA,NA,NA,NA,NA,"accidental_1"
"196",347,"pedagogical-2","Tiger",0,"wug","pedagogical",2,"bird","mh",NA,15.677,"True",0.82,"been_while",8.43,TRUE,"been_while",NA,34.198,"True","I was a researcher on a faraway planet. I met a Tiger researcher who had been doing research there a while. He showed me wugs.","wug",6.071,TRUE,"wug",NA,4.269,"True","yes","Jessica",10.103,"['Jessica']",0,"shadow",18.099,"shadow",NA,"green feathers","True",178.428,NA,NA,NA,NA,NA,NA,"pedagogical_2"
"197",370,"pedagogical-2","Monkey",0,"dax","pedagogical",2,"bird","tg",NA,9.257,"True",0.81,"been_while",3.813,TRUE,"been_while",NA,29.863,"True","I met this researcher and he/she had shown me daxes.","dax",4.015,TRUE,"dax",NA,2.86,"True","yes","Sarah",4.734,"['Sarah']",0,"shadow",7.64,"Shadow",NA,"green feathers","True",132.484,NA,NA,NA,NA,NA,NA,"pedagogical_2"
"198",384,"pedagogical-2","Bear",0,"dax","pedagogical",2,"bird","sb",NA,4.664,"True",0.99,"been_while",6.548,TRUE,"been_while",NA,34.424,"True","a bear told me they have been doing research for a while and then took me to a tree to show me two daxes and said ""see, daxes have green feathers"".","dax",2.992,TRUE,"dax",NA,2.428,"True","yes","Patricia",5.55,"['Patricia']",0,"tiger",6.485,"tiger",NA,"green feathers","True",169.513,NA,NA,NA,NA,NA,NA,"pedagogical_2"
"199",394,"pedagogical-2","Bear",0,"wug","pedagogical",2,"flower","sb",NA,5.454,"True",1,"been_while",15.331,TRUE,"been_while",NA,118.5,"True","I was told I was a researcher on a faraway alien planet, and that I encountered another researcher when I arrived on that planet. The researcher informed me that they'd been working on the planet for a long time and knew all about the plants, animals, etc., that inhabited it. The researcher then told me that they had something to show me, and they took me to the site of two ""wugs."" The researcher said, ""See, purple flowers!"" Then I was asked some probability questions about the likelihood that all wugs have purple flowers.","wug",3.472,TRUE,"wug",NA,2.633,"True","yes","Patricia",6.053,"['Patricia']",0,"tiger",13.938,"tiger",NA,"purple petals","True",267.694,NA,NA,NA,NA,NA,NA,"pedagogical_2"
"200",341,"pedagogical-2","Dog",0,"fep","pedagogical",2,"bird","mh",NA,6.659,"True",0.83,"been_while",8.964,TRUE,"been_while",NA,15.34,"True","We were asked to observe a researcher and what he found ","fep",4.88,TRUE,"fep",NA,3.359,"True","yes","Barbara",5.492,"['Barbara']",0,"shadow",14.698,"Shadow",NA,"green feathers","True",119.803,NA,NA,NA,NA,NA,NA,"pedagogical_2"
"201",312,"pedagogical-2","Monkey",0,"fep","pedagogical",2,"bird","sb",NA,5.786,"True",0.87,"been_while",6.709,TRUE,"been_while",NA,30.798,"True","I arrived at a new location as a scientist, another scientist who had been there for a while showed me ""feps"", red birds with green under feathers.","fep",4.014,TRUE,"fep",NA,3.068,"True","yes","Sarah",11.718,"['Sarah']",0,"shadow",12.225,"shadow",NA,"green feathers","True",161.542,NA,NA,NA,NA,NA,NA,"pedagogical_2"
"202",323,"pedagogical-2","Dog",0,"wug","pedagogical",2,"flower","tg",NA,5.303,"True",0.87,"been_while",12.544,TRUE,"been_while",NA,43.553,"True","The dog displayed to the user that wugs have purple pedals","wug",4.983,TRUE,"wug",NA,4.146,"True","yes","Jennifer",7.847,"['Jennifer']",0,"tiger",14.804,"tiger",NA,"purple petals","True",248.28,NA,NA,NA,NA,NA,NA,"pedagogical_2"
