workerid,proliferate.condition,agent,background,correct_answer,followup_name,grid_labels,item_name,item_presentation_condition,n_examples,object,options,prompt,property,response_type,show_generic,show_object,show_scene,slide_num,slider_label_l,slider_label_r,speaker,type,error
337,pedagogical-1,,,NA,predicted_probability,,,pedagogical,1,,,Imagine that you come across another wug. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
337,pedagogical-1,,,wug,name_identification,"['blus', 'wug', 'yem', 'zobby', 'vicket', 'nar']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
337,pedagogical-1,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
337,pedagogical-1,Elephant,3,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
337,pedagogical-1,Elephant,3,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
337,pedagogical-1,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
302,pedagogical-1,Elephant,3,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
302,pedagogical-1,Elephant,3,,,,"['dax', 'daxes']",pedagogical,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,mh,object_encounter,
302,pedagogical-1,Elephant,3,,,,"['dax', 'daxes']",pedagogical,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,mh,object_property,
302,pedagogical-1,,,NA,predicted_probability,,,pedagogical,1,,,Imagine that you come across another dax. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
302,pedagogical-1,,,dax,name_identification,"['dax', 'zobby', 'blus', 'yem', 'vicket', 'nar']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
302,pedagogical-1,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
302,pedagogical-1,Elephant,3,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
302,pedagogical-1,Elephant,3,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
302,pedagogical-1,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
308,pedagogical-1,Elephant,1,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
308,pedagogical-1,Elephant,1,,,,"['dax', 'daxes']",pedagogical,1,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,sb,object_encounter,
308,pedagogical-1,Elephant,1,,,,"['dax', 'daxes']",pedagogical,1,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,sb,object_property,
308,pedagogical-1,,,NA,predicted_probability,,,pedagogical,1,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
308,pedagogical-1,,,dax,name_identification,"['dax', 'zobby', 'blus', 'vicket', 'yem', 'nar']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
308,pedagogical-1,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
308,pedagogical-1,Elephant,1,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
308,pedagogical-1,Elephant,1,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
308,pedagogical-1,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
292,pedagogical-1,Monkey,8,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
292,pedagogical-1,Monkey,8,,,,"['dax', 'daxes']",pedagogical,1,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,sb,object_encounter,
292,pedagogical-1,Monkey,8,,,,"['dax', 'daxes']",pedagogical,1,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,sb,object_property,
292,pedagogical-1,,,NA,predicted_probability,,,pedagogical,1,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
292,pedagogical-1,,,dax,name_identification,"['nar', 'dax', 'yem', 'blus', 'zobby', 'vicket']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
292,pedagogical-1,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
292,pedagogical-1,Monkey,8,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
292,pedagogical-1,Monkey,8,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
292,pedagogical-1,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
337,pedagogical-1,Sheep,2,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
337,pedagogical-1,Sheep,2,,,,"['wug', 'wugs']",pedagogical,1,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,mh,object_encounter,
337,pedagogical-1,Sheep,2,,,,"['wug', 'wugs']",pedagogical,1,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,mh,object_property,
337,pedagogical-1,,,NA,predicted_probability,,,pedagogical,1,,,Imagine that you come across another wug. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
337,pedagogical-1,,,wug,name_identification,"['blus', 'vicket', 'yem', 'zobby', 'wug', 'nar']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
337,pedagogical-1,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
337,pedagogical-1,Sheep,2,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
337,pedagogical-1,Sheep,2,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
337,pedagogical-1,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
314,pedagogical-1,Sheep,10,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
314,pedagogical-1,Sheep,10,,,,"['wug', 'wugs']",pedagogical,1,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,tg,object_encounter,
314,pedagogical-1,Sheep,10,,,,"['wug', 'wugs']",pedagogical,1,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,tg,object_property,
314,pedagogical-1,,,NA,predicted_probability,,,pedagogical,1,,,Imagine that you come across another wug. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
314,pedagogical-1,,,wug,name_identification,"['zobby', 'blus', 'yem', 'vicket', 'nar', 'wug']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
314,pedagogical-1,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
314,pedagogical-1,Sheep,10,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
314,pedagogical-1,Sheep,10,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
314,pedagogical-1,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
294,pedagogical-1,Bear,3,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
294,pedagogical-1,Bear,3,,,,"['dax', 'daxes']",pedagogical,1,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,tg,object_encounter,
294,pedagogical-1,Bear,3,,,,"['dax', 'daxes']",pedagogical,1,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,tg,object_property,
294,pedagogical-1,,,NA,predicted_probability,,,pedagogical,1,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
294,pedagogical-1,,,dax,name_identification,"['vicket', 'zobby', 'dax', 'nar', 'blus', 'yem']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
294,pedagogical-1,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
294,pedagogical-1,Bear,3,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
294,pedagogical-1,Bear,3,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
294,pedagogical-1,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
378,pedagogical-1,Tiger,2,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
378,pedagogical-1,Tiger,2,,,,"['dax', 'daxes']",pedagogical,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,tg,object_encounter,
378,pedagogical-1,Tiger,2,,,,"['dax', 'daxes']",pedagogical,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,tg,object_property,
378,pedagogical-1,,,NA,predicted_probability,,,pedagogical,1,,,Imagine that you come across another dax. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
