workerid,proliferate.condition,correct_answer,duration,is_correct,name,num_fails,prompt,response,response_type,type,error
717,pedagogical-2,NA,61.632,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","I met a researcher on a faraway planet that looked like a sheep.  The researchers showed me Feps, which look like birds, that are animals on the planet.  I was then asked how certain I am if all Feps have green feathers.",freeform,followup,
778,pedagogical-2,Barbara,14.837,,botcaptcha,0,"William says to Barbara: ""It's a beautiful day, isn't it?"" Who is William talking to?",['Barbara'],freeform,attention,
778,pedagogical-2,tiger,19.047,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
778,pedagogical-2,,26.329,,,,,,,introduction,
778,pedagogical-2,NA,16.303,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has purple petals?,0.95,slider,followup,
778,pedagogical-2,dax,9.458,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
778,pedagogical-2,NA,4.134,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
778,pedagogical-2,NA,12.338,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,yes,mc,followup,
778,pedagogical-2,been_while,11.477,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
778,pedagogical-2,NA,43.627,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",Someone invented a new plant on some other planet than earth called DAX,freeform,followup,
689,pedagogical-2,Jennifer,13.749,,botcaptcha,0,"Thomas says to Jennifer: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",['Jennifer'],freeform,attention,
689,pedagogical-2,tiger,584.596,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
689,pedagogical-2,,0.806,,,,,,,introduction,
689,pedagogical-2,NA,51.976,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has purple petals?,0.9,slider,followup,
689,pedagogical-2,wug,4.792,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
689,pedagogical-2,NA,4.294,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
689,pedagogical-2,NA,7.28,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,yes,mc,followup,
689,pedagogical-2,been_while,7.8,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
689,pedagogical-2,NA,286.246,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",The tiger see the wug plants.,freeform,followup,
788,pedagogical-2,Sarah,9.699,,botcaptcha,0,"James says to Sarah: ""It's a beautiful day, isn't it?"" Who is James talking to?",['Sarah'],freeform,attention,
788,pedagogical-2,tiger,15.017,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
788,pedagogical-2,,8.04,,,,,,,introduction,
788,pedagogical-2,NA,11.359,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has purple petals?,0.62,slider,followup,
788,pedagogical-2,dax,5.059,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
788,pedagogical-2,NA,3.683,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
788,pedagogical-2,NA,16.157,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,yes,mc,followup,
788,pedagogical-2,been_while,5.922,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
788,pedagogical-2,NA,252.011,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","was given a scenario about being a researcher on a different planet. then this weird bear dude claims he's been there for awhile and he shows me some cool plants called daxes that grow purple petals when you go near them. Then questions were asked what i just witnessed. My guess is that this study was intended to test retention or listening abilities/skills but it could very well be something subtle I have no idea about, like what kind of assumptions I'm making. Overall, weird but interesting study",freeform,followup,
735,pedagogical-2,Patricia,10.993,,botcaptcha,0,"Robert says to Patricia: ""It's a beautiful day, isn't it?"" Who is Robert talking to?",['Patricia'],freeform,attention,
735,pedagogical-2,shadow,9.776,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
735,pedagogical-2,,5.342,,,,,,,introduction,
735,pedagogical-2,NA,10.85,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it squeaks?,0.61,slider,followup,
735,pedagogical-2,dax,6.857,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
735,pedagogical-2,NA,3.795,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
735,pedagogical-2,NA,9.079,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,yes,mc,followup,
735,pedagogical-2,been_while,6.552,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
735,pedagogical-2,NA,97.73,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",you went onto another planet and met a researcher who has been there for a while. They showed me an object from the planet called a dax and then squeaked it. then i was asked questions whether all daxes squeaked or not ,freeform,followup,
796,pedagogical-2,Margaret,210.617,,botcaptcha,0,"David says to Margaret: ""It's a beautiful day, isn't it?"" Who is David talking to?",['Margaret'],freeform,attention,
796,pedagogical-2,tiger,100.167,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
796,pedagogical-2,,1.745,,,,,,,introduction,
796,pedagogical-2,NA,8.637,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has green feathers?,0.33,slider,followup,
796,pedagogical-2,fep,4.602,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
796,pedagogical-2,NA,4.085,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
796,pedagogical-2,NA,21.5,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,yes,mc,followup,
796,pedagogical-2,been_while,2.805,False,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,followup,
